county,state,population_x,lat,lon,lat_gmap,lon_gmap,total_panel_area,number_of_solar_system_per_person,average_household_income,per_capita_income,median_household_income,housing_unit_median_value,daily_solar_radiation,electricity_price_residential,electricity_price_commercial,electricity_price_industrial,incentive_count_residential,incentive_count_nonresidential,population_y,education_high_school_graduate_rate,voting_2016_dem_percentage
Morrow County,or,11204,45.593,-119.646,45.4514124,-119.62439209999998,1836.902683,0.001785076758300607,58493.75904029811,20909.5,50572.0,132800.0,4.08,10.66,8.8,5.97,43,47,5602.0,0.3511784365,0.25169215300000003
Morton County,ks,3106,37.191,-101.79899999999999,37.1333387,-101.7979613,0.0,0.0,55040.11775,22297.0,46028.0,99400.0,4.75,12.34,10.1,7.61,12,18,3106.0,0.325187032,0.125
Morton County,nd,21411,46.76375,-101.096,46.668387200000005,-101.16217359999999,308.54765369,0.0004203446826397646,79337.31217040772,33007.75,61548.5,154400.0,3.84,9.62,8.83,8.07,10,17,5352.75,0.33161884975,0.197915997
Motley County,tx,1071,34.074,-100.78,34.128033200000004,-100.70978670000001,0.0,0.0,46302.69663,20322.0,31683.0,53100.0,4.9,11.56,8.15,5.59,47,54,1071.0,0.318435754,0.064516129
Moultrie County,il,14927,39.627,-88.63649999999998,39.60205429999999,-88.59517509999998,202.28233895500003,0.0004019561867756415,63354.05577954111,25445.75,50413.5,104250.0,3.95,12.5,9.02,6.67,18,28,3731.75,0.3783225535,0.23771944
Mountrail County,nd,9253,48.023666666666664,-102.307,48.2169859,-102.326433,217.98793213,0.0006484383443207608,93151.71052447855,34614.0,65155.333333333336,120633.33333333333,3.7600000000000002,9.62,8.83,8.07,10,17,3084.3333333333335,0.282665037,0.302070342
Mower County,mn,39227,43.67245454545454,-92.90718181818184,43.6824988,-92.69838680000001,1224.2696290180002,0.0004843602620643944,64946.69017684859,26963.909090909092,51525.72727272727,118590.90909090909,3.733636363636364,12.120000000000003,9.44,7.019999999999997,34,39,3566.090909090909,0.330188517,0.423267186
Muhlenberg County,ky,23296,37.2538,-87.1738,37.17725009999999,-87.14228949999998,1961.913810763,0.0008155906593406594,50013.288069491755,19718.2,39609.8,76780.0,4.06,10.24,9.44,5.48,13,25,4659.2,0.41686986500000006,0.250804844
Multnomah County,or,647388,45.52095070422537,-122.60045774647892,45.5145659,-122.58632109999999,144999.11393170003,0.005191631602686488,74911.53728134316,33286.74647887324,59867.57042253521,308650.7042253521,3.550000000000008,10.66000000000002,8.799999999999978,5.970000000000018,43,47,4559.070422535211,0.18072201044366196,0.7595943670000015
Murray County,ga,39401,34.7755,-84.76662499999998,34.7928029,-84.7315563,48740.429924847995,0.0016497043222253242,45874.141006937134,17414.5,36320.25,90637.5,4.19,11.54,9.89,5.869999999999999,19,22,4925.125,0.36598879800000006,0.1448237
Murray County,mn,8529,44.00900000000001,-95.743,44.0243398,-95.8142885,0.0,0.0,65887.00045203893,29481.0,54057.666666666664,111300.0,3.823333333333333,12.12,9.44,7.02,34,39,2843.0,0.3649487786666667,0.27897458
Murray County,ok,11423,34.498999999999995,-97.0905,34.4383273,-97.04984420000001,1595.8420414,0.0010505121246607721,54115.30828377485,22398.0,44910.0,83300.0,4.555,10.14,7.68,5.35,8,19,5711.5,0.3895963455,0.196561086
Muscatine County,ia,32184,41.45157142857143,-91.116,41.51569129999999,-91.135302,14203.254042158,0.0007457121551081282,66536.10660222906,25235.571428571428,54971.28571428572,120057.14285714286,3.89,11.629999999999999,8.92,5.8999999999999995,18,26,4597.714285714285,0.34989427399999995,0.43403541899999987
Muscogee County,ga,182041,32.48833333333334,-84.94022916666664,32.479413300000004,-84.8984775,5925.036781218001,0.0005548200680066578,60933.46194133183,22507.5,40088.25,126935.41666666667,4.430000000000004,11.540000000000004,9.88999999999999,5.870000000000004,19,22,3792.5208333333335,0.29446519422916656,0.5796545669999996
Muskegon County,mi,158132,43.25168421052632,-86.22863157894737,43.2831969,-86.7416374,4656.1284101030005,0.0008284218248045936,55001.0603012759,21522.947368421053,43146.34210526316,95665.78947368421,3.8171052631578912,14.420000000000002,10.550000000000006,7.020000000000003,15,30,4161.368421052632,0.34346608855263155,0.47514070100000044
Muskingum County,oh,79188,39.954823529411776,-81.99017647058824,39.9478393,-81.9534815,2150.3365145400003,0.00027781987169773196,54056.23060880386,21235.941176470587,41433.82352941176,106882.35294117648,3.77,12.800000000000002,10.069999999999997,7.019999999999997,17,29,4658.117647058823,0.4277407254705883,0.30168153099999995
Muskogee County,ok,66534,35.702071428571436,-95.3767142857143,35.7111198,-95.3102505,5438.00786093,0.0005561066522379535,53385.33024479725,20070.928571428572,41482.142857142855,94942.85714285714,4.380000000000001,10.139999999999999,7.680000000000002,5.35,8,19,4752.428571428572,0.3550054390714286,0.3293928
Musselshell County,mt,4790,46.4485,-108.515,46.4218783,-108.4064758,62.18791775,0.0006263048016701461,53969.80920151357,23599.5,39400.5,132250.0,3.87,10.88,10.23,5.32,15,23,2395.0,0.39843618999999997,0.13768718800000002
Nacogdoches County,tx,58899,31.61758333333333,-94.63333333333334,31.6353071,-94.645035,1649.9722638080002,0.0003056079050578108,56991.32927794886,22407.5,41534.75,107058.33333333333,4.409999999999999,11.56,8.150000000000002,5.590000000000001,47,54,4908.25,0.28459369575,0.304146233
Nance County,ne,3639,41.395,-97.99799999999999,41.3995947,-98.0465185,64.60335061,0.0002748007694421544,58131.97674,25479.0,42500.0,78400.0,4.08,10.6,8.67,7.59,14,21,3639.0,0.381118881,0.175109443
Nantucket County,ma,10136,41.2795,-70.0835,41.2834704,-70.099451,995.34647883,0.001085240726124704,110826.24305917424,49587.0,78673.5,1066100.0,3.94,19.83,15.79,13.54,31,33,2534.0,0.22106555349999998,0.647095565
Napa County,ca,139393,38.34423076923077,-122.32566666666666,38.502468900000004,-122.26538870000002,288163.53264219995,0.02220341050124468,98879.1654640001,39448.820512820515,76263.28205128205,537323.0769230769,4.939999999999999,16.990000000000006,15.73000000000001,12.170000000000003,75,85,3574.1794871794873,0.18999756923076924,0.6476617239999997
Nash County,nc,73525,35.95814285714285,-77.9135,35.9597948,-77.973865,109978.34177917999,0.002896973818429106,57868.404278034686,23016.714285714286,42735.71428571428,114785.71428571429,4.242857142857143,11.28,8.730000000000002,6.510000000000001,29,33,5251.785714285715,0.3465709502857143,0.49088544399999995
Nassau County,fl,75880,30.604000000000006,-81.62833333333334,30.592733399999997,-81.82243620000001,7760.187466459999,0.0028070637849235635,72137.21515957617,35283.0,61964.166666666664,250566.66666666666,4.53,11.58,9.5,8.22,41,31,6323.333333333333,0.3287963826666667,0.23312633000000002
Nassau County,ny,1220505,40.71971544715447,-73.60249593495935,40.6546145,-73.55941279999998,317845.0228687299,0.006798005743524197,125650.46525623958,43559.39430894309,102232.9918699187,502528.4552845528,3.980000000000012,18.53999999999997,15.309999999999953,6.309999999999964,28,36,4961.40243902439,0.24409553673577233,0.5125098179999987
Natchitoches Parish,la,28134,31.773,-93.13416666666666,31.6801229,-93.1779659,1690.9440304700001,0.0018127532522925996,47134.10557801059,18687.666666666668,30162.666666666668,102783.33333333333,4.39,9.33,8.659999999999998,5.41,16,17,4689.0,0.3364179756666667,0.429860986
Natrona County,wy,73446,42.86052941176471,-106.37147058823528,42.8313837,-106.912251,4822.44575992,0.0008033112763118482,73976.01910768362,30096.176470588234,59131.117647058825,184052.9411764706,4.412941176470589,10.97,9.120000000000001,6.760000000000002,10,14,4320.35294117647,0.27953187464705886,0.20228972399999992
Navajo County,az,107656,34.965677419354826,-110.23429032258066,35.4019765,-110.1402594,30611.558218150007,0.001495504198558371,46774.53865110853,16432.25806451613,34740.967741935485,105241.93548387097,5.1735483870967744,12.129999999999997,10.389999999999992,6.259999999999998,28,41,3472.7741935483873,0.295996234483871,0.4338445029999997
Navarro County,tx,48118,32.0777,-96.4802,32.0991878,-96.4929797,1965.3407771299999,0.0004987738476245895,56237.17220838024,20449.0,40063.2,80310.0,4.549999999999999,11.56,8.150000000000002,5.590000000000001,47,54,4811.8,0.3038486742,0.24404834600000008
Nelson County,ky,31234,37.79616666666667,-85.51666666666667,37.764745500000004,-85.47880649999998,923.6165300420001,0.0003201639239290517,67273.34453181148,25379.666666666668,49603.0,134683.33333333334,3.98,10.24,9.44,5.48,13,25,5205.666666666667,0.41951021616666667,0.309908001
Nelson County,nd,3048,47.934,-98.204,47.9519514,-98.1259898,0.0,0.0,64905.25624,32259.0,51085.0,73200.0,3.71,9.62,8.83,8.07,10,17,3048.0,0.30834753,0.316410862
Nelson County,va,14858,37.809666666666665,-78.88133333333332,37.7478599,-78.8835548,0.0,0.0,63417.512678001076,27541.0,48608.666666666664,211900.0,4.1,11.37,8.21,6.95,19,16,4952.666666666667,0.33512972533333335,0.4458591
Nemaha County,ks,6641,39.783,-96.0375,39.745107700000005,-95.98325770000001,132.3695639,0.0006023189278723084,61534.78809926065,25670.0,48033.5,105400.0,4.22,12.34,10.1,7.61,12,18,3320.5,0.43254470350000007,0.14208955199999998
Nemaha County,ne,7168,40.389,-95.8135,40.4074745,-95.8142885,91.831543171,0.0004185267857142857,66519.41971299666,27095.5,49532.0,103150.0,4.09,10.6,8.67,7.59,14,21,3584.0,0.349417187,0.252059308
Neosho County,ks,13838,37.59225,-95.38025,37.604568799999996,-95.3102505,148.73135772999998,0.00028905911258852437,56727.27008154502,23110.5,43652.0,73600.0,4.3,12.34,10.1,7.61,12,18,3459.5,0.331694278,0.23801008
Neshoba County,ms,29553,32.76757142857143,-89.12485714285715,32.8057157,-89.1705998,791.8679653,0.00030453761039488374,49696.04123099449,18523.0,35351.57142857143,82614.28571428571,4.41,11.269999999999998,10.549999999999999,6.5600000000000005,10,18,4221.857142857143,0.32922392571428577,0.255604522
Ness County,ks,1707,38.385,-99.889,38.4769509,-99.9912254,262.5881461,0.0023432923257176333,64282.24299,28416.0,47760.0,73900.0,4.48,12.34,10.1,7.61,12,18,1707.0,0.372056515,0.111498258
Nevada County,ar,8793,33.68866666666667,-93.31833333333331,33.6621386,-93.3388917,204.30780410999995,0.000341180484476288,42251.23296959513,17404.333333333332,30149.333333333332,61000.0,4.34,9.82,8.32,6.23,8,16,2931.0,0.44575868999999996,0.357562635
Nevada County,ca,98570,39.22495,-120.8658,39.1346666,-121.1710389,20275.941120350002,0.005579791011463935,76736.50990627229,32778.5,58588.85,364330.0,5.054,16.990000000000002,15.73,12.169999999999995,75,85,4928.5,0.1988267444,0.4870707799999999
New Castle County,de,488842,39.70610434782608,-75.61215652173911,39.5392979,-75.66735600000001,144704.017266321,0.003344638963100552,84546.19395958495,32013.13913043478,64804.04347826087,237865.21739130435,3.8799999999999963,13.42000000000001,10.25,8.27999999999998,19,26,4250.8,0.29946018025217386,0.6230399129999996
New Hanover County,nc,179036,34.20975675675675,-77.88710810810812,34.2154913,-77.88245959999998,35526.47420725699,0.0013237561160883845,69706.5303546701,30427.972972972973,53798.45945945946,235167.56756756757,4.291621621621622,11.27999999999999,8.73,6.509999999999997,29,33,4838.810810810811,0.21815375694594588,0.46183911600000005
New Haven County,ct,840378,41.39939344262294,-72.94136612021859,41.326691100000005,-72.8042797,297215.91333230777,0.0050429687592964114,84292.34221689423,32562.967213114753,65784.32786885246,237855.73770491802,3.786502732240432,20.940000000000047,15.969999999999956,12.950000000000003,28,31,4592.229508196721,0.30664881045355197,0.5416231060000019
New Kent County,va,19560,37.51566666666667,-77.038,37.4653757,-76.96430600000001,0.0,0.0,89146.97061768148,34210.333333333336,72766.66666666667,240300.0,4.113333333333333,11.37,8.21,6.95,19,16,6520.0,0.3308910623333334,0.29145770000000004
New London County,ct,270403,41.43659375000001,-72.09815625,41.518518900000004,-72.04681640000001,116728.85333327,0.005939283218011635,85265.28714209689,35115.296875,69476.578125,249231.25,3.793749999999999,20.940000000000033,15.97000000000002,12.950000000000012,28,31,4225.046875,0.30992089462500005,0.5055208909999999
New Madrid County,mo,18411,36.570166666666665,-89.64533333333334,36.5227538,-89.77553379999998,3054.30676951,0.0017380913584270274,48712.16016631036,19326.666666666668,33517.5,72783.33333333333,4.16,11.21,9.159999999999998,6.44,18,28,3068.5,0.4143256523333334,0.26292165399999995
New York County,ny,1306570,40.7715067264574,-73.97084753363225,40.7127753,-74.0059728,10253.893861369,0.00011480441155085453,138749.07115223436,76145.92825112108,91847.42600896861,905105.0044843049,3.9606278026905914,18.53999999999997,15.309999999999954,6.309999999999966,28,36,5859.058295964125,0.11213708426008975,0.8716755050000039
Newaygo County,mi,48029,43.47263636363636,-85.80845454545455,43.55935820000001,-85.76666449999998,298.25685250000004,0.00029149055778800306,54662.80996566304,21146.81818181818,43531.63636363636,102472.72727272728,3.7100000000000004,14.419999999999998,10.549999999999999,7.019999999999997,15,30,4366.272727272727,0.4110425088181817,0.27480645900000006
Newberry County,sc,33126,34.29614285714286,-81.57828571428571,34.309094,-81.6035062,933.1598389,0.0003018776791644026,53255.61007465194,20506.714285714286,41895.28571428572,97157.14285714286,4.36,12.570000000000002,10.209999999999999,6.049999999999999,16,25,4732.285714285715,0.36082428071428574,0.36987198600000004
Newport County,ri,75329,41.550277777777794,-71.2666666666667,41.5016969,-71.2399037,16864.273400941,0.003969254868642886,95864.17259722124,40826.22222222222,69045.94444444444,374183.3333333333,3.8100000000000005,19.290000000000003,15.779999999999998,13.759999999999998,21,26,4184.944444444444,0.23515976883333334,0.570408189
Newport News city,va,146997,37.085666666666654,-76.49161111111111,37.087082099999996,-76.4730122,2478.090019853,0.0002040857976693402,62708.745824779886,25189.11111111111,49286.694444444445,176880.52777777778,4.10972222222222,11.370000000000003,8.210000000000003,6.949999999999996,19,16,4083.25,0.29330802894444447,0.599091069
Newton County,ar,8052,35.964,-93.2215,35.9603994,-93.1779659,29.66860714,0.00012419274714356682,43688.260518281175,18030.5,35020.5,83700.0,4.255000000000001,9.82,8.32,6.23,8,16,4026.0,0.4236618,0.187349236
Newton County,ga,102645,33.565769230769234,-83.88592307692308,33.554429600000006,-83.8473015,3633.11962426,0.0005747966291587511,61665.8966116221,21523.76923076923,49905.38461538462,118507.69230769231,4.345384615384616,11.539999999999996,9.889999999999999,5.87,19,22,7895.7692307692305,0.3271621405384615,0.500970608
Newton County,in,14057,40.952,-87.41325,40.9703076,-87.42075179999998,4041.67346102,0.000711389343387636,58348.43897981361,22946.25,47018.0,101925.0,3.825,11.57,9.78,6.86,13,22,3514.25,0.4859119715000001,0.242272492
Newton County,mo,49275,36.89319999999999,-94.385,36.9618494,-94.315422,3581.6491772400004,0.000974124809741248,54973.223108757586,20976.1,41197.7,104500.0,4.266,11.210000000000003,9.159999999999998,6.4399999999999995,18,28,4927.5,0.33699899660000004,0.18818380699999998
Newton County,ms,21663,32.41160000000001,-89.13799999999999,32.4440058,-89.1705998,26.07701995,9.232331625351982e-05,53523.37148287403,20567.4,36094.2,79920.0,4.41,11.27,10.55,6.56,10,18,4332.6,0.29930669759999995,0.296602281
Newton County,tx,14231,30.689,-93.75075,30.9359604,-93.6623239,21.00770905,7.026913077085236e-05,52101.50931257114,20479.0,41271.5,73950.0,4.359999999999999,11.56,8.15,5.59,47,54,3557.75,0.50727608625,0.243890274
Nez Perce County,id,39446,46.36511111111112,-116.9237777777778,46.41818139999999,-116.622876,4019.4574731499993,0.001597120113572986,60038.23613589641,25258.11111111111,47818.88888888889,167000.0,3.9499999999999997,9.93,7.799999999999999,6.6000000000000005,14,19,4382.888888888889,0.30517271844444444,0.280779296
Niagara County,ny,214150,43.13339999999999,-78.87515,43.311949600000005,-78.74762079999998,14667.048385752,0.0012187718888629466,64257.711521298224,25238.716666666667,47177.066666666666,96238.33333333333,3.633000000000004,18.539999999999985,15.309999999999976,6.310000000000001,28,36,3569.1666666666665,0.3614536141666669,0.3824186050000004
Nicholas County,ky,4915,38.28,-83.985,38.37676250000001,-84.05902900000002,131.6502544,0.0006103763987792472,44657.47185,18155.0,35582.0,83800.0,3.84,10.24,9.44,5.48,13,25,4915.0,0.409596255,0.27740571
Nicholas County,wv,25930,38.282714285714285,-80.78914285714286,38.330771399999996,-80.7657804,240.56888630000003,0.00023139220979560355,56003.3527913278,22076.714285714286,38462.28571428572,78485.71428571429,3.7600000000000002,10.08,8.61,6.089999999999999,10,15,3704.285714285714,0.4942415027142858,0.194033031
Nicollet County,mn,26460,44.27833333333334,-94.10083333333334,44.357285499999996,-94.2743628,502.87965603,0.0006802721088435374,70350.27485025434,27597.666666666668,58386.5,169333.33333333334,3.763333333333333,12.12,9.44,7.019999999999999,34,39,4410.0,0.2824197875,0.44021435700000017
Niobrara County,wy,2516,43.056000000000004,-104.476,43.021237299999996,-104.4723301,29.73840494,0.000397456279809221,58528.32536,25272.0,40398.0,157900.0,4.22,10.97,9.12,6.76,10,14,2516.0,0.28141783,0.08866615300000001
Noble County,in,47546,41.41710000000001,-85.4003,41.427739100000004,-85.35496499999998,1232.00863956,0.0002734194253985614,61095.465509023685,23240.7,49228.2,113460.0,3.7800000000000002,11.569999999999999,9.78,6.860000000000001,13,22,4754.6,0.4108048438,0.23114268799999999
Noble County,oh,14508,39.779,-81.47333333333331,39.7465639,-81.42789839999998,115.6670117,6.892748828232699e-05,53050.99603156465,21560.666666666668,41362.666666666664,87066.66666666667,3.78,12.800000000000002,10.07,7.02,17,29,4836.0,0.5248947343333333,0.204425532
Noble County,ok,9541,36.351333333333336,-97.219,36.4799034,-97.17902600000001,191.58113556,0.0004192432659050414,68319.11667790274,26494.333333333332,52923.333333333336,95366.66666666667,4.46,10.14,7.68,5.349999999999999,8,19,3180.3333333333335,0.34100394500000003,0.185010267
