county,state,population,lat,lon,lat_gmap,lon_gmap
Tyler County,wv,9033,39.49333333333333,-80.90466666666667,39.4977025,-80.8543847
Tyrrell County,nc,4152,35.796,-76.209,35.8925537,-76.17837390000001
Uinta County,wy,20930,41.32033333333333,-110.71,41.2107397,-110.6168921
Uintah County,ut,28739,40.412400000000005,-109.56880000000001,40.1069499,-109.3783206
Ulster County,ny,181300,41.86746808510639,-74.10942553191488,41.8586493,-74.3118212
Umatilla County,or,68307,45.802923076923065,-118.94438461538464,45.7750424,-118.7606453
Unicoi County,tn,18069,36.13175,-82.4085,36.073032,-82.5185837
Union County,ar,40633,33.2167,-92.6341,33.1431092,-92.539603
Union County,fl,15191,30.032666666666668,-82.36866666666668,30.0745112,-82.34518899999999
Union County,ga,21725,34.85466666666667,-83.9965,34.8457601,-83.9744262
Union County,ia,10233,41.05433333333334,-94.34866666666666,41.0006855,-94.27436279999999
Union County,il,17551,37.464800000000004,-89.2634,37.5086525,-89.28472510000002
Union County,in,7299,39.626000000000005,-84.925,39.6637751,-84.8984775
Union County,ky,13680,37.63566666666667,-87.93200000000002,37.6638744,-87.97268100000001
Union County,ms,27811,34.487500000000004,-89.01433333333334,34.459946,-88.9796776
Union County,nc,195810,35.01452631578947,-80.62081578947367,34.9338651,-80.54384499999999
Union County,nj,482702,40.657787234042544,-74.28610638297873,40.6595001,-74.2883536
Union County,nm,4339,36.37,-103.506,36.37243340000001,-103.3587288
Union County,oh,48520,40.281,-83.37144444444444,40.36163820000001,-83.33618799999999
Union County,or,21799,45.38885714285715,-117.97114285714285,45.2334122,-118.0410627
Union County,pa,31776,40.9625,-76.99533333333333,40.9894888,-77.0564464
Union County,sc,26504,34.73025,-81.62,34.6612778,-81.6035062
Union County,sd,14842,42.751,-96.627,42.8621348,-96.7065914
Union County,tn,13263,36.28133333333333,-83.82333333333334,36.3194272,-83.804868
Union Parish,la,13035,32.78425,-92.48275000000001,32.7859102,-92.38136209999999
Upshur County,tx,40096,32.69885714285714,-94.93214285714285,32.7099747,-94.976654
Upshur County,wv,24560,38.94016666666667,-80.2295,38.8696797,-80.23213129999999
Upson County,ga,26528,32.891571428571424,-84.31214285714285,32.9047684,-84.3121264
Upton County,tx,3405,31.366500000000002,-102.0735,31.33848429999999,-101.9804613
Utah County,ut,461259,40.26160952380952,-111.71992380952379,40.0966287,-111.5706786
Uvalde County,tx,26952,29.256400000000003,-99.746,29.3342663,-99.8124935
Val Verde County,tx,44529,29.42925,-100.933625,29.8687682,-101.1617356
Valencia County,nm,76297,34.741166666666665,-106.71949999999998,34.6743674,-106.6291304
Valley County,id,9720,44.850666666666676,-115.753,44.9204669,-115.7926381
Valley County,mt,7577,48.287,-106.57166666666666,48.28557319999999,-106.8304776
Valley County,ne,4254,41.578500000000005,-98.93299999999999,41.4936253,-98.92453429999999
Van Buren County,ar,15073,35.575,-92.48325000000001,35.6266232,-92.539603
Van Buren County,ia,3212,40.738,-91.948,40.7001158,-91.9099238
Van Buren County,mi,75351,42.27033333333334,-86.06173333333332,42.2459665,-86.0121573
Van Buren County,tn,5596,35.710499999999996,-85.46349999999998,35.6996916,-85.47880649999999
Van Wert County,oh,24091,40.84675000000001,-84.55525000000002,40.871234,-84.56414699999999
Van Zandt County,tx,52736,32.5986,-95.82409999999999,32.4936974,-95.81428849999999
Vance County,nc,34359,36.33575,-78.39512500000001,36.3479057,-78.4297187
Vanderburgh County,in,181305,37.9876875,-87.55491666666667,38.0806099,-87.5791287
Venango County,pa,44704,41.40671428571428,-79.75664285714288,41.3896611,-79.8296743
Ventura County,ca,828806,34.24852409638554,-119.02372289156624,34.3704884,-119.1390642
Vermilion County,il,80368,40.14295833333333,-87.65429166666667,40.122469,-87.697554
Vermilion Parish,la,43573,29.94610000000001,-92.17120000000001,29.8601413,-92.38136209999999
Vermillion County,in,15860,39.7752,-87.44579999999999,39.8512139,-87.48020679999999
Vernon County,mo,20878,37.83216666666667,-94.349,37.8148489,-94.315422
Vernon County,wi,30279,43.59385714285714,-90.84642857142856,43.5576968,-90.8294002
Vernon Parish,la,21066,31.117399999999996,-93.2808,31.1320009,-93.17796589999999
Victoria County,tx,79435,28.81805,-96.9804,28.7712909,-97.0068393
Vigo County,in,108268,39.46617857142858,-87.39167857142857,39.4165382,-87.42075179999999
Vilas County,wi,21355,46.006600000000006,-89.51400000000001,45.9787939,-89.45591619999999
Vinton County,oh,8099,39.199,-82.4385,39.2875595,-82.5185837
Virginia Beach city,va,382454,36.81851807228916,-76.09532530120484,36.8529263,-75.97798499999999
Volusia County,fl,503719,29.089548672566362,-81.10766371681416,29.0279842,-81.0754657
Wabash County,il,11652,38.411,-87.78825,38.4226484,-87.8156715
Wabash County,in,32358,40.847625,-85.80262499999999,40.8033875,-85.84862360000001
Wabasha County,mn,21381,44.303666666666665,-92.19383333333333,44.3020812,-92.2236667
Wabaunsee County,ks,6997,38.959,-96.196,38.9092089,-96.15269850000001
Wadena County,mn,13759,46.552,-95.00333333333333,46.6415934,-94.936044
Wagoner County,ok,63752,36.030388888888886,-95.60855555555557,35.91923970000001,-95.51973939999999
Wahkiakum County,wa,4035,46.265,-123.47,46.3259463,-123.4945592
Wake County,nc,860326,35.79762893081761,-78.68564779874215,35.8031909,-78.5660852
Wakulla County,fl,31128,30.1665,-84.36575,30.1301689,-84.3542049
Waldo County,me,38976,44.493624999999994,-69.10612499999999,44.5106837,-69.20778960000001
Walker County,al,65923,33.81688888888888,-87.25483333333334,33.8563605,-87.30161319999999
Walker County,ga,68285,34.82369230769231,-85.29638461538462,34.6858231,-85.35496499999999
Walker County,tx,69330,30.738999999999997,-95.54410000000001,30.6815394,-95.6457951
Walla Walla County,wa,53142,46.092,-118.37270000000001,46.23698419999999,-118.5854769
Waller County,tx,41559,29.9918,-95.959,29.9751629,-96.02557379999999
Wallowa County,or,5023,45.482,-117.107,45.592984,-116.9717994
Walsh County,nd,9334,48.3964,-97.6654,48.3777874,-97.75288719999999
Walthall County,ms,14978,31.14766666666667,-90.11533333333334,31.125165,-90.11206960000001
Walton County,fl,59487,30.590363636363634,-86.16581818181818,30.56401989999999,-86.17517590000001
Walton County,ga,81557,33.79564285714286,-83.78507142857141,33.7708613,-83.7199136
Walworth County,sd,5495,45.4855,-100.2365,45.381146,-100.0944336
Walworth County,wi,96860,42.67780952380953,-88.56052380952381,42.6202834,-88.55653099999999
Wapello County,ia,26969,41.00975,-92.40512500000001,41.0148894,-92.38136209999999
Ward County,nd,53322,48.26536363636364,-101.36345454545454,48.21474509999999,-101.5805256
Ward County,tx,11225,31.568,-102.93566666666668,31.5395559,-103.1279039
Ware County,ga,35723,31.194222222222223,-82.38655555555556,31.134411,-82.4752757
Warren County,ga,5561,33.399,-82.63400000000001,33.4470392,-82.6915429
Warren County,ia,35989,41.38312500000001,-93.594125,41.30805489999999,-93.5003454
Warren County,il,17701,40.8822,-90.6334,40.8758777,-90.6773046
Warren County,in,8367,40.34,-87.32050000000001,40.319245,-87.3413599
Warren County,ky,98135,36.96063157894737,-86.44205263157895,36.9886043,-86.49965460000001
Warren County,mo,23691,38.765,-91.11766666666665,38.7313284,-91.13530200000001
Warren County,ms,38411,32.327799999999996,-90.866,32.3989469,-90.7913227
Warren County,nc,20468,36.404500000000006,-78.08833333333334,36.4352131,-78.0195387
Warren County,nj,83503,40.767444444444436,-75.05288888888889,40.8841854,-74.92087719999999
Warren County,ny,65180,43.419,-73.72952631578947,43.6078891,-73.7477857
Warren County,oh,170969,39.439259259259266,-84.24048148148148,39.4241422,-84.1857115
Warren County,pa,35582,41.840090909090904,-79.20745454545455,41.8143331,-79.29021329999999
Warren County,tn,40015,35.687222222222225,-85.78644444444446,35.7115652,-85.80766
Warren County,va,35688,38.91685714285715,-78.19785714285715,38.9331749,-78.24761459999999
Warrick County,in,60995,38.03000000000001,-87.34172727272727,38.0736703,-87.2618328
Wasatch County,ut,26661,40.45525,-111.39125,40.3629418,-110.9983515
Wasco County,or,22928,45.53628571428571,-121.18585714285715,45.0600051,-121.2375122
Waseca County,mn,19076,44.0586,-93.5658,43.961388,-93.66232389999999
Washakie County,wy,8400,43.987,-107.93766666666666,43.8347829,-107.7037626
Washburn County,wi,15700,45.879000000000005,-91.81379999999999,45.9657186,-91.8148946
Washington County,al,14590,31.45075,-88.16425000000001,31.3422346,-88.24611829999999
Washington County,ar,151617,36.07521739130435,-94.18152173913042,35.9307703,-94.15137639999999
Washington County,co,4795,40.096000000000004,-103.2525,40.063745,-102.989615
Washington County,fl,24629,30.657285714285713,-85.61842857142858,30.548737,-85.684578
Washington County,ga,20785,32.9716,-82.7996,32.962702,-82.82097399999999
Washington County,ia,12254,41.30666666666667,-91.73133333333334,41.3477966,-91.7538817
Washington County,id,10025,44.40766666666667,-116.83800000000001,44.3658715,-116.7548607
Washington County,il,14457,38.36275,-89.41275,38.3988869,-89.3226954
Washington County,in,27930,38.594833333333334,-86.09649999999999,38.6744747,-86.17517590000001
Washington County,ks,5686,39.7975,-97.087,39.8413319,-97.179026
Washington County,ky,9068,37.730000000000004,-85.18949999999998,37.7516142,-85.14793639999999
Washington County,md,113692,39.6192,-77.74208,39.641762,-77.719993
Washington County,me,22881,44.876222222222225,-67.432,44.98493149999999,-67.6776835
Washington County,mn,177683,44.99791176470588,-92.91947058823528,44.8896877,-92.8577105
Washington County,mo,25048,37.9574,-90.8074,37.8907566,-90.8294002
Washington County,ms,45746,33.360055555555554,-90.99811111111113,33.3001466,-90.9438468
Washington County,nc,12668,35.83566666666667,-76.61900000000001,35.8120333,-76.5950555
Washington County,ne,12879,41.51866666666667,-96.13366666666667,41.5541889,-96.19513200000002
Washington County,ny,62700,43.27194117647059,-73.44935294117647,43.2519472,-73.37086959999999
Washington County,oh,50727,39.42328571428572,-81.49907142857144,39.4626397,-81.47183869999999
Washington County,ok,47446,36.72781818181818,-95.94145454545455,36.6770984,-95.94097099999999
Washington County,or,492372,45.49029347826087,-122.87755434782603,45.5469616,-123.1386021
Washington County,pa,180729,40.19829411764706,-80.12617647058823,40.1367719,-80.1875065
Washington County,ri,96473,41.45218181818183,-71.58986363636363,41.45681130000001,-71.6673352
Washington County,tn,107601,36.315599999999996,-82.42060000000001,36.3321016,-82.5185837
Washington County,tx,34236,30.182,-96.39066666666666,30.2352956,-96.365157
Washington County,ut,141836,37.14444999999999,-113.5404,37.3224877,-113.4776098
Washington County,va,48680,36.708272727272735,-81.95127272727272,36.7678354,-81.9534815
Washington County,vt,59132,44.24815789473684,-72.60657894736842,44.1986663,-72.6972529
Washington County,wi,111388,43.35673913043478,-88.21126086956522,43.3932586,-88.24611829999999
Washington Parish,la,33251,30.834,-89.96212500000001,30.80392599999999,-90.0746767
Washita County,ok,9348,35.309666666666665,-98.962,35.3234027,-98.92453429999999
Washoe County,nv,304583,39.52823287671231,-119.7984109589041,40.5608387,-119.6035495
Washtenaw County,mi,309174,42.25434883720931,-83.72545348837211,42.3076493,-83.8473015
Watauga County,nc,44650,36.214,-81.6845,36.1941825,-81.73494199999999
Watonwan County,mn,11054,44.00366666666667,-94.61899999999999,43.9323091,-94.479976
Waukesha County,wi,295414,43.0345606060606,-88.24006060606062,43.0072599,-88.32393090000001
Waupaca County,wi,52125,44.444250000000004,-88.95699999999998,44.4705941,-89.0179332
Waushara County,wi,24321,44.100571428571435,-89.22485714285715,44.1313128,-89.20867729999999
Wayne County,ga,30046,31.590666666666664,-81.92416666666666,31.5092107,-81.909826
Wayne County,ia,3994,40.695499999999996,-93.3535,40.6677356,-93.33889169999999
Wayne County,il,16555,38.404199999999996,-88.4132,38.3899815,-88.4016041
Wayne County,in,67866,39.84635294117646,-84.95982352941176,39.831882,-84.981754
Wayne County,ky,15775,36.792,-84.85024999999999,36.7571907,-84.8567932
Wayne County,mi,1699739,42.34118881118878,-83.19500874125876,42.2790746,-83.33618799999999
Wayne County,mo,13397,37.11725,-90.50575,37.0388739,-90.52578229999999
Wayne County,ms,20564,31.6605,-88.683,31.7130601,-88.7108964
Wayne County,nc,101946,35.35685000000001,-77.99095,35.3565499,-77.973865
Wayne County,ne,9425,42.2285,-97.04650000000001,42.2479453,-97.179026
Wayne County,ny,92416,43.148500000000006,-77.10954545454547,43.2020024,-77.010385
Wayne County,oh,96955,40.83844444444444,-81.86514814814815,40.7588598,-81.9534815
Wayne County,pa,43399,41.53991666666666,-75.29016666666666,41.67388649999999,-75.2479061
Wayne County,tn,16897,35.23425,-87.75975,35.282369,-87.77633329999999
Wayne County,ut,2722,38.33,-110.867,38.3337024,-110.8076084
Wayne County,wv,41499,38.264818181818185,-82.47981818181817,38.1598501,-82.4752757
Waynesboro city,va,21150,38.072199999999995,-78.90360000000001,38.0684692,-78.8894682
Weakley County,tn,31823,36.30800000000001,-88.7646,36.3428865,-88.7108964
Webb County,tx,218890,27.52724489795919,-99.47267346938771,27.8174487,-99.0128926
Weber County,ut,207399,41.22304444444445,-111.98504444444447,41.2602635,-111.9522491
Webster County,ga,2720,32.0535,-84.5455,32.0129889,-84.56414699999999
Webster County,ia,22287,42.475375,-94.199625,42.3974963,-94.15137639999999
Webster County,ky,9093,37.48533333333333,-87.77133333333332,37.4892188,-87.7369607
Webster County,mo,18059,37.263000000000005,-92.92625,37.3483339,-92.8577105
Webster County,ms,9999,33.583333333333336,-89.25399999999998,33.5707456,-89.28472510000002
Webster County,ne,3697,40.1695,-98.5,40.2357266,-98.5721016
Webster County,wv,8927,38.46933333333333,-80.40566666666668,38.5070383,-80.365865
Webster Parish,la,24690,32.730375,-93.33462499999999,32.7641355,-93.33889169999999
Weld County,co,252699,40.3281212121212,-104.78636363636365,40.3920718,-104.7158226
Wells County,in,27796,40.76085714285715,-85.19371428571428,40.7778348,-85.1894045
Wells County,nd,4204,47.725,-99.8615,47.5217126,-99.57518449999999
West Baton Rouge Parish,la,20485,30.43625,-91.26875000000001,30.4751202,-91.3276422
West Carroll Parish,la,6844,32.7315,-91.487,32.7545792,-91.4821482
West Feliciana Parish,la,11563,30.822,-91.359,30.8423123,-91.4048249
Westchester County,ny,925526,41.03275000000001,-73.80874038461542,41.1220194,-73.7948516
Westmoreland County,pa,302782,40.34383529411766,-79.6006470588235,40.2353963,-79.4703885
Westmoreland County,va,12729,38.16466666666667,-76.92966666666666,38.112732,-76.7798172
Weston County,wy,7152,43.8575,-104.3275,43.9270224,-104.4723301
Wetzel County,wv,16157,39.62520000000001,-80.74940000000001,39.5655978,-80.6770787
Wexford County,mi,32751,44.296749999999996,-85.49125,44.387157,-85.52002399999999
Wharton County,tx,39739,29.2608,-96.17779999999998,29.36909319999999,-96.15269850000001
Whatcom County,wa,203394,48.81636363636364,-122.4792727272727,48.8787167,-121.9718658
Wheatland County,mt,2115,46.486,-109.835,46.4922893,-109.8418592
Wheeler County,ga,7956,32.1175,-82.7375,32.0999794,-82.6915429
Wheeler County,ne,847,41.915,-98.528,41.8372138,-98.5721016
Wheeler County,or,1348,44.687,-120.074,44.6659766,-120.0829624
Wheeler County,tx,5618,35.3635,-100.27,35.3830893,-100.3497895
White County,ar,72903,35.256166666666665,-91.73416666666667,35.2900612,-91.7538817
White County,ga,27791,34.6286,-83.74,34.6567728,-83.7199136
White County,il,14464,38.084,-88.17460000000001,38.0501137,-88.24611829999999
White County,in,24388,40.75750000000001,-86.81425,40.6765551,-86.9824288
White County,tn,26252,35.91216666666667,-85.47866666666665,35.9189882,-85.52002399999999
White Pine County,nv,9974,39.27733333333333,-115.04533333333335,39.5564495,-114.524264
Whiteside County,il,57525,41.77911111111112,-89.81861111111112,41.7605503,-89.8505012
Whitfield County,ga,103456,34.7945,-84.9617222222222,34.8033566,-84.981754
Whitley County,in,33330,41.15128571428572,-85.4777142857143,41.1136133,-85.52002399999999
Whitley County,ky,26732,36.79083333333333,-84.12966666666668,36.726335,-84.1857115
Whitman County,wa,43190,46.80488888888889,-117.30555555555556,46.8363403,-117.5887295
Wibaux County,mt,986,47.019,-104.326,46.7836649,-104.3183897
Wichita County,ks,2204,38.482,-101.346,38.5102583,-101.4339148
Wichita County,tx,124677,33.91820588235294,-98.54932352941174,33.9309651,-98.7481167
Wicomico County,md,82077,38.36526666666666,-75.59126666666666,38.3941813,-75.667356
Wilbarger County,tx,13158,34.13825,-99.29075,34.0688089,-99.2785583
Wilcox County,al,11235,32.020500000000006,-87.34775000000002,32.0105439,-87.3413599
Wilcox County,ga,8972,31.9695,-83.43225000000001,31.9611759,-83.46435509999999
Wilkes County,ga,9991,33.78425,-82.73875000000001,33.808264,-82.7778579
Wilkes County,nc,60281,36.193250000000006,-81.14874999999999,36.202858,-81.2518833
Wilkin County,mn,6526,46.295,-96.549,46.4087398,-96.5018468
Wilkinson County,ga,9386,32.82866666666667,-83.20666666666666,32.8024682,-83.1649001
Wilkinson County,ms,9345,31.177000000000003,-91.31,31.1646163,-91.28910359999999
Will County,il,582114,41.5447984496124,-88.04515503875969,41.5054724,-88.0900762
Willacy County,tx,22002,26.4438,-97.6778,26.4948223,-97.69822719999999
Williams County,nd,23722,48.2502,-103.6002,48.432044,-103.2923954
Williams County,oh,32811,41.53575,-84.59000000000002,41.55076020000001,-84.5222189
Williamsburg County,sc,25896,33.64355555555555,-79.709,33.62936060000001,-79.6502105
